"id"	"space"	"start"	"end"	"wilcoxon.p.value"	"hyper?"	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"closest.TSS"	"pos.TSS"	"dir"	"dist"
"59.chr3.147138916"	"chr3"	147138917	147139564	3.01812508616895e-09	TRUE	1.38892952509011e-05	11	0.538461538461538	18.9087459861971	3.89100681371515	131.259581768158	"q24"	TRUE	"ZIC1"	147127181	"+"	11735
"227.chr3.150802996"	"chr3"	150802997	150805168	2.36963094154519e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q25.1"	FALSE	"MED12L"	150803451	"+"	0
"49.chr3.154146347"	"chr3"	154146348	154146965	1.31745599853161e-07	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"q25.2"	FALSE	"GPR149"	154147504	"-"	538
"63.chr3.157812053"	"chr3"	157812054	157812764	5.75813055918063e-07	TRUE	0.00274961435937715	8	1	7.64474244538589	1.74490957140837	41.2326325249457	"q25.32"	TRUE	"SHOX2"	157823952	"-"	11187
"34.chr3.157821232"	"chr3"	157821233	157821604	1.70141512872959e-07	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q25.32"	TRUE	"SHOX2"	157823952	"-"	2347
"24.chr3.170303532"	"chr3"	170303533	170303768	2.80301082625901e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q26.2"	TRUE	"SLC7A14"	170303863	"-"	94
"107.chr3.172165372"	"chr3"	172165373	172166738	5.31304473474923e-12	TRUE	5.9981795210146e-07	17	0.428571428571429	35.736712600691	6.10896558201166	399.930899433747	"q26.31"	TRUE	"GHSR"	172166246	"-"	0
"79.chr3.179754520"	"chr3"	179754521	179755245	0.000508634402083901	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q26.33"	TRUE	"PEX5L"	179754841	"-"	0
"25.chr3.187387914"	"chr3"	187387915	187388176	9.24555892594049e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q27.3"	TRUE	"SST"	187388201	"-"	24
"176.chr3.192125821"	"chr3"	192125822	192127994	6.88387402211747e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q28"	TRUE	"FGF12"	192445388	"-"	317393
"92.chr3.192232072"	"chr3"	192232073	192233137	9.13855124933101e-07	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"q28"	TRUE	"FGF12"	192445388	"-"	212250
"109.chr3.194117601"	"chr3"	194117602	194118988	2.46121005685715e-10	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q29"	TRUE	"GP5"	194119995	"-"	1006
"129.chr3.194207385"	"chr3"	194207386	194208785	1.93049976864389e-07	TRUE	4.95217062583074e-05	8	0.538461538461538	13.9025158255254	3.15489681856211	77.7256183027875	"q29"	TRUE	"LINC00884"	194207869	"+"	0
"38.chr4.379899"	"chr4"	379900	380399	6.88387402211747e-06	TRUE	9.58298247712e-08	3.5	0.0526315789473684	60.2886057931336	7.55088948205361	2804.52138894319	"p16.3"	FALSE	"ZNF141"	331596	"+"	48303
"58.chr4.4868440"	"chr4"	4868441	4869173	5.95856261328925e-08	TRUE	9.58298247712e-08	3.5	0.0526315789473684	60.2886057931336	7.55088948205361	2804.52138894319	"p16.2"	FALSE	"MSX1"	4861392	"+"	7048
"372.chr4.8858937"	"chr4"	8858938	8863875	1.43079778931587e-06	TRUE	0.000191668112731327	6.2	0.538461538461538	10.8676819893333	2.62891287447873	53.6911523182285	"p16.1"	FALSE	"HMX1"	8873543	"-"	9667
"132.chr4.13524062"	"chr4"	13524063	13526083	4.03435779707258e-07	TRUE	5.84298090101592e-05	11	0.666666666666667	15.4133870635268	3.20003387695271	105.761788911298	"p15.33"	FALSE	"LINC01097"	13533041	"-"	6957
"28.chr4.15704640"	"chr4"	15704641	15705000	4.4167713243705e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p15.32"	FALSE	"BST1"	15704573	"+"	67
"35.chr4.25090106"	"chr4"	25090107	25090510	5.75813055918063e-07	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p15.2"	TRUE	"LGI2"	25032414	"-"	-57692
"173.chr4.37245250"	"chr4"	37245251	37246979	3.04070015214816e-06	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p14"	FALSE	"NWD2"	37246690	"+"	0
"50.chr4.41749184"	"chr4"	41749185	41749811	1.59722716158885e-06	TRUE	0.000376735821781077	4.14285714285714	0.428571428571429	9.18134932972691	2.34864123576389	41.6373404588728	"p13"	TRUE	"PHOX2B"	41750987	"-"	1175
"61.chr4.46995128"	"chr4"	46995129	46995872	8.15253553205288e-07	TRUE	2.7365982125863e-06	2.27272727272727	0.0526315789473684	40.1378416907415	5.18357947503321	1842.82928293285	"p12"	TRUE	"GABRA4"	46996424	"-"	551
"26.chr4.74864113"	"chr4"	74864114	74864329	5.95856261328925e-08	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q13.3"	TRUE	"CXCL5"	74864446	"-"	116
"31.chr4.85402764"	"chr4"	85402765	85403175	3.42979695078058e-08	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	16211
"57.chr4.85403830"	"chr4"	85403831	85404524	1.43079778931587e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	14862
"20.chr4.85404986"	"chr4"	85404987	85405252	0.00281114757676825	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	14134
"217.chr4.85417659"	"chr4"	85417660	85420799	5.27047927812968e-10	TRUE	1.05141018406727e-08	11	0.176470588235294	53.8920035345838	9.33060452931043	483.771725277404	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	0
"119.chr4.94749495"	"chr4"	94749496	94750998	9.44454229655531e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q22.2"	FALSE	"ATOH1"	94750078	"+"	0
"19.chr4.104640559"	"chr4"	104640560	104640797	0.000165588181466422	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q24"	TRUE	"TACR3"	104640973	"-"	175
"62.chr4.107956555"	"chr4"	107956556	107957453	7.36680728609423e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q25"	FALSE	"DKK2"	108204846	"-"	247392
"59.chr4.111532647"	"chr4"	111532648	111533391	3.42979695078058e-08	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	29887
"24.chr4.111539228"	"chr4"	111539229	111539483	6.82030842905097e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	23795
"16.chr4.111539906"	"chr4"	111539907	111540127	1.59722716158885e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	23151
"196.chr4.111542062"	"chr4"	111542063	111544464	1.14537035425161e-06	TRUE	0.00215708628809474	5	0.666666666666667	7.17551136453192	1.83547195933146	31.8618934348295	"q25"	FALSE	"PITX2"	111563279	"-"	18814
"22.chr4.111549879"	"chr4"	111549880	111550203	9.13855124933101e-07	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	13075
"46.chr4.111554965"	"chr4"	111554966	111555504	1.02351262850619e-06	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"q25"	FALSE	"PITX2"	111563279	"-"	7774
"55.chr4.113431825"	"chr4"	113431826	113432596	6.72796175443373e-09	TRUE	5.29052221114198e-09	8	0.111111111111111	62.1974024773632	10.0390684076578	758.466936933953	"q25"	FALSE	"NEUROG2"	113437328	"-"	4731
"143.chr4.121992003"	"chr4"	121992004	121993703	5.11887290861639e-07	TRUE	0.000621854260950715	6.2	0.666666666666667	8.84077244728864	2.16130126642605	42.6236613684012	"q27"	FALSE	"NDNF"	121993673	"-"	0
"162.chr4.134071662"	"chr4"	134071663	134073628	3.5550811932381e-09	TRUE	5.84298090101592e-05	11	0.666666666666667	15.4133870635268	3.20003387695271	105.761788911298	"q28.3"	FALSE	"PCDH10"	134070470	"+"	1192
"39.chr4.155254130"	"chr4"	155254131	155254603	6.82030842905097e-08	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q31.3"	TRUE	"DCHS2"	155412930	"-"	158326
"71.chr4.165304328"	"chr4"	165304329	165305177	5.19952989196264e-08	TRUE	2.5592723278137e-06	4.14285714285714	0.176470588235294	21.6780739204217	4.60433400338789	148.638422915288	"q32.3"	FALSE	"MARCH1"	165304407	"-"	0
"117.chr4.172733734"	"chr4"	172733735	172735118	3.42979695078058e-08	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"q34.1"	FALSE	"GALNTL6"	172734575	"+"	0
"27.chr4.174427891"	"chr4"	174427892	174428192	1.49796100357441e-07	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q34.1"	FALSE	"HAND2"	174451378	"-"	23185
"58.chr4.174430386"	"chr4"	174430387	174430861	5.19952989196264e-08	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	20516
"57.chr4.174443365"	"chr4"	174443366	174443948	1.4410853561162e-08	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	7429
"74.chr4.174451828"	"chr4"	174451829	174452962	1.49796100357441e-07	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q34.1"	FALSE	"HAND2-AS1"	174451609	"+"	219
"20.chr4.183062278"	"chr4"	183062279	183062481	1.43079778931587e-06	TRUE	3.20634285266577e-06	3	0.111111111111111	25.0407956616755	4.66060046742043	262.891138275285	"q34.3"	FALSE	"TENM3"	183065140	"+"	-2658
"306.chr5.1874907"	"chr5"	1874908	1879032	1.93449969959129e-08	TRUE	5.08781262506834e-08	8	0.176470588235294	40.1613122451965	7.56080412393462	316.908516069481	"p15.33"	FALSE	"IRX4"	1887293	"-"	8260
"25.chr5.1879689"	"chr5"	1879690	1879928	1.02351262850619e-06	TRUE	5.68890800165471e-05	6.2	0.428571428571429	13.538343604256	3.20930099549961	69.413869855345	"p15.33"	FALSE	"IRX4"	1887293	"-"	7364
"648.chr5.2748368"	"chr5"	2748369	2757024	3.57660215572434e-07	TRUE	0.00240380521392163	17	1.5	10.7724102835662	1.81107225051286	118.045971312678	"p15.33"	FALSE	"IRX2"	2751769	"-"	0
"112.chr5.3590644"	"chr5"	3590645	3592000	9.0950059216437e-10	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"p15.33"	FALSE	"IRX1"	3596168	"+"	-4167
"584.chr5.3594467"	"chr5"	3594468	3603054	1.67082426172136e-08	TRUE	0.00062076288491383	35	1.5	21.8879281779882	2.52408164851973	1057.05384196028	"p15.33"	FALSE	"IRX1"	3596168	"+"	0
"134.chr5.16179064"	"chr5"	16179065	16180420	2.46094531346419e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p15.1"	FALSE	"MARCH11"	16179897	"-"	0
"46.chr5.37834671"	"chr5"	37834672	37835128	4.03435779707258e-07	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"p13.2"	FALSE	"GDNF"	37839782	"-"	4653
"105.chr5.42951076"	"chr5"	42951077	42952410	2.73653536998483e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p12"	TRUE	"LOC648987"	43018913	"-"	66502
"27.chr5.42994626"	"chr5"	42994627	42994936	9.13855124933101e-07	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"p12"	TRUE	"LOC648987"	43018913	"-"	23976
"21.chr5.42995122"	"chr5"	42995123	42995415	3.94490847569569e-08	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"p12"	TRUE	"LOC648987"	43018913	"-"	23497
"98.chr5.45695394"	"chr5"	45695395	45696510	6.23081652831968e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p12"	TRUE	"HCN1"	45696220	"-"	0
"53.chr5.50685453"	"chr5"	50685454	50686148	9.24555892594049e-06	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-6287
"60.chr5.54516267"	"chr5"	54516268	54516919	1.12174132530654e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	6223
"54.chr5.54519054"	"chr5"	54519055	54519628	2.58264151450318e-08	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	3514
"100.chr5.63256548"	"chr5"	63256549	63257886	2.47782428124e-07	TRUE	0.0183841315916788	35	3	11.1365358079895	1.11353918272218	565.157512479195	"q12.3"	FALSE	"HTR1A"	63258119	"-"	232
"76.chr5.72529099"	"chr5"	72529100	72529976	2.47782428124e-07	TRUE	3.20634285266577e-06	3	0.111111111111111	25.0407956616755	4.66060046742043	262.891138275285	"q13.2"	FALSE	"TMEM174"	72469023	"+"	60076
"104.chr5.76249435"	"chr5"	76249436	76250528	4.60122740504322e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q13.3"	TRUE	"CRHBP"	76248680	"+"	755
"60.chr5.76923887"	"chr5"	76923888	76924502	5.27047927812968e-10	TRUE	2.93057568107647e-10	5	0	Inf	16.9569384876703	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	10019
"85.chr5.76932317"	"chr5"	76932318	76933523	1.2806757144433e-06	TRUE	0.00100972181749706	8	0.818181818181818	9.28584263781176	2.13205732417381	50.3054138792855	"q14.1"	FALSE	"OTP"	76934522	"-"	998
"60.chr5.76934581"	"chr5"	76934582	76935296	0.00298578765970951	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	-59
"65.chr5.76936126"	"chr5"	76936127	76936984	5.71835579063673e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	-1604
"22.chr5.87955638"	"chr5"	87955639	87955864	1.2806757144433e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q14.3"	FALSE	"MIR9-2"	87962757	"-"	6892
"165.chr5.87969960"	"chr5"	87969961	87972070	1.7985045880688e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q14.3"	FALSE	"MIR9-2"	87962757	"-"	-7203
"34.chr5.87973951"	"chr5"	87973952	87974294	0.000305296419114141	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q14.3"	FALSE	"LINC00461"	87980620	"-"	6325
"40.chr5.87980878"	"chr5"	87980879	87981272	1.2806757144433e-06	TRUE	2.5592723278137e-06	4.14285714285714	0.176470588235294	21.6780739204217	4.60433400338789	148.638422915288	"q14.3"	FALSE	"LINC00461"	87980620	"-"	-258
"176.chr5.92906239"	"chr5"	92906240	92908875	9.13855124933101e-07	TRUE	0.0192436494323287	17	2.33333333333333	7.00068954873073	1.08544200573297	79.0057813259492	"q15"	FALSE	"NR2F1-AS1"	92917003	"-"	8127
"230.chr5.113696516"	"chr5"	113696517	113699195	7.79767546671455e-08	TRUE	1.12889023371455e-05	8	0.428571428571429	17.302275995489	3.85100605448098	100.021902765414	"q22.3"	TRUE	"KCNN2"	113698016	"+"	0
"122.chr5.115151348"	"chr5"	115151349	115152713	5.75055754836904e-09	TRUE	1.35257339126606e-11	8	0	Inf	24.1162335546797	Inf	"q22.3"	TRUE	"CDO1"	115152405	"-"	0
"72.chr5.115298350"	"chr5"	115298351	115299137	8.9049010059537e-08	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q23.1"	FALSE	"AQPEP"	115298151	"+"	199
"38.chr5.115912001"	"chr5"	115912002	115912384	0.000225716022780563	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q23.1"	FALSE	"SEMA6A"	115910551	"-"	-1450
"66.chr5.122430676"	"chr5"	122430677	122431443	1.2806757144433e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q23.2"	TRUE	"PRDM6"	122424841	"+"	5835
"167.chr5.128795503"	"chr5"	128795504	128797417	1.4410853561162e-08	TRUE	7.05592452443793e-09	5	0.0526315789473684	83.7494855020111	10.0914607522922	3955.58818369652	"q23.3"	FALSE	"ADAMTS19"	128796103	"+"	0
"186.chr5.134374385"	"chr5"	134374386	134376751	1.93049976864389e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q31.1"	TRUE	"PITX1"	134369964	"-"	-4421
"22.chr5.134824931"	"chr5"	134824932	134825224	4.54646965381304e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q31.1"	TRUE	"TIFAB"	134788089	"-"	-36842
"87.chr5.134825398"	"chr5"	134825399	134826496	2.97814156053645e-08	TRUE	0.0844614504991863	17	3	5.47547224146661	0.788761594680204	63.6945617739301	"q31.1"	TRUE	"TIFAB"	134788089	"-"	-37309
"80.chr5.135265848"	"chr5"	135265849	135266517	8.00715293391459e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q31.1"	TRUE	"FBXL21"	135266006	"+"	0
"84.chr5.140568216"	"chr5"	140568217	140569118	2.21142959041558e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q31.3"	TRUE	"PCDHB10"	140571952	"+"	-2833
"16.chr5.140750050"	"chr5"	140750051	140750264	1.01872045308901e-05	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q31.3"	TRUE	"PCDHGB3"	140749962	"+"	88
"62.chr5.140794358"	"chr5"	140794359	140795045	2.46094531346419e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q31.3"	TRUE	"PCDHGA10"	140792743	"+"	1615
"29.chr5.140800760"	"chr5"	140800761	140801072	6.47142211496392e-07	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q31.3"	TRUE	"PCDHGA11"	140800537	"+"	223
"95.chr5.140855386"	"chr5"	140855387	140856620	3.5550811932381e-09	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q31.3"	TRUE	"PCDHGC3"	140855569	"+"	0
"138.chr5.145718289"	"chr5"	145718290	145720095	3.94490847569569e-08	TRUE	0.000219506579794923	17	1	15.9411082147589	2.77683686377378	172.893971451677	"q32"	FALSE	"POU4F3"	145718587	"+"	0
"34.chr5.145722467"	"chr5"	145722468	145722925	1.01579992815092e-07	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q32"	FALSE	"POU4F3"	145718587	"+"	3880
"70.chr5.145725286"	"chr5"	145725287	145725852	1.2806757144433e-06	TRUE	4.89013219097256e-06	2	0.0526315789473684	35.5283337343948	4.61655516798264	1626.86443587111	"q32"	FALSE	"POU4F3"	145718587	"+"	6699
"60.chr5.158527374"	"chr5"	158527375	158527983	3.39411356196178e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q33.3"	FALSE	"EBF1"	158526788	"-"	-586
"411.chr5.170735169"	"chr5"	170735170	170739863	3.62010043738065e-10	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"q35.1"	FALSE	"TLX3"	170736288	"+"	0
"96.chr5.170741603"	"chr5"	170741604	170742751	5.8140544155344e-11	TRUE	2.94037693753491e-13	17	0	Inf	38.807364468028	Inf	"q35.1"	FALSE	"TLX3"	170736288	"+"	5315
"72.chr5.170743178"	"chr5"	170743179	170744107	7.60002154692682e-10	TRUE	6.69425816112113e-11	11	0.0526315789473684	166.717038979351	17.7044174054212	8268.41021371672	"q35.1"	FALSE	"TLX3"	170736288	"+"	6890
"91.chr5.172670829"	"chr5"	172670830	172671824	1.93449969959129e-08	TRUE	5.29052221114198e-09	8	0.111111111111111	62.1974024773632	10.0390684076578	758.466936933953	"q35.1"	FALSE	"NKX2-5"	172662315	"-"	-8514
"48.chr5.172672311"	"chr5"	172672312	172672971	3.74588725262842e-06	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q35.1"	FALSE	"NKX2-5"	172662315	"-"	-9996
"97.chr5.174151478"	"chr5"	174151479	174152364	1.59722716158885e-06	TRUE	0.00011876086193964	4.14285714285714	0.333333333333333	11.7138225109284	2.89006976934853	57.170299001202	"q35.2"	FALSE	"MSX2"	174151575	"+"	0
"88.chr5.174158680"	"chr5"	174158681	174159729	2.97814156053645e-08	TRUE	1.38892952509011e-05	11	0.538461538461538	18.9087459861971	3.89100681371515	131.259581768158	"q35.2"	FALSE	"MSX2"	174151575	"+"	7105
"43.chr5.174162366"	"chr5"	174162367	174162843	5.19952989196264e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q35.2"	FALSE	"MSX2"	174151575	"+"	10791
"191.chr6.6002471"	"chr6"	6002472	6005125	1.65501216198394e-10	TRUE	5.9981795210146e-07	17	0.428571428571429	35.736712600691	6.10896558201166	399.930899433747	"p25.1"	FALSE	"NRN1"	6007633	"-"	2507
"16.chr6.10390888"	"chr6"	10390889	10391098	8.9049010059537e-08	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"p24.3"	TRUE	"TFAP2A-AS1"	10412551	"+"	-21452
"23.chr6.10881846"	"chr6"	10881847	10882051	3.37616592653505e-06	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p24.2"	FALSE	"GCM2"	10882098	"-"	46
"19.chr6.27647793"	"chr6"	27647794	27648005	5.95856261328925e-08	TRUE	3.73790321530768e-07	8	0.25	28.8842089389859	5.91697695425833	191.750363384091	"p22.1"	TRUE	"LINC01012"	27661814	"+"	-13808
"32.chr6.28602853"	"chr6"	28602854	28603295	1.49796100357441e-07	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p22.1"	TRUE	"GPX6"	28483570	"-"	-119283
"40.chr6.28781857"	"chr6"	28781858	28782302	5.95856261328925e-08	TRUE	5.08781262506834e-08	8	0.176470588235294	40.1613122451965	7.56080412393462	316.908516069481	"p22.1"	TRUE	"GPX6"	28483570	"-"	-298287
"42.chr6.28956106"	"chr6"	28956107	28956578	2.47782428124e-07	TRUE	1.38892952509011e-05	11	0.538461538461538	18.9087459861971	3.89100681371515	131.259581768158	"p22.1"	TRUE	"GPX6"	28483570	"-"	-472536
"80.chr6.29521110"	"chr6"	29521111	29521833	9.16595174371749e-09	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"p22.1"	TRUE	"GPX6"	28483570	"-"	-1037540
"49.chr6.41528266"	"chr6"	41528267	41528900	2.80301082625901e-07	TRUE	2.79644080144199e-05	5	0.333333333333333	14.0281524465668	3.35488083108322	71.6187856371574	"p21.1"	FALSE	"FOXP4"	41514164	"+"	14102
"53.chr6.43612714"	"chr6"	43612715	43613366	1.31745599853161e-07	TRUE	2.79644080144199e-05	5	0.333333333333333	14.0281524465668	3.35488083108322	71.6187856371574	"p21.1"	FALSE	"RSPH9"	43612767	"+"	0
"57.chr6.50682334"	"chr6"	50682335	50683214	1.12174132530654e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p12.3"	FALSE	"TFAP2D"	50681257	"+"	1077
"68.chr6.50787286"	"chr6"	50787287	50788091	6.77402035823425e-05	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"p12.3"	FALSE	"TFAP2B"	50786439	"+"	847
"29.chr6.50810642"	"chr6"	50810643	50810994	5.27047927812968e-10	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"p12.3"	FALSE	"TFAP2B"	50786439	"+"	24203
"38.chr6.50813314"	"chr6"	50813315	50813699	1.67082426172136e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p12.3"	FALSE	"TFAP2B"	50786439	"+"	26875
"45.chr6.62995855"	"chr6"	62995856	62996228	8.9049010059537e-08	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q11.1"	FALSE	"KHDRBS2"	62996100	"-"	0
"131.chr6.78172231"	"chr6"	78172232	78174088	3.57660215572434e-07	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q14.1"	FALSE	"HTR1B"	78173120	"-"	0
"185.chr6.84417597"	"chr6"	84417598	84419378	4.60122740504322e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q14.2"	FALSE	"SNAP91"	84419127	"-"	0
"188.chr6.85482569"	"chr6"	85482570	85484718	1.31745599853161e-07	TRUE	6.38223082120995e-06	5	0.25	18.5141917044458	4.18714346256947	106.068259550665	"q14.3"	FALSE	"TBX18"	85473954	"-"	-8615
"20.chr6.100895007"	"chr6"	100895008	100895246	4.15308048783565e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q16.3"	FALSE	"SIM1"	100912805	"-"	17558
"23.chr6.100895773"	"chr6"	100895774	100896062	1.01579992815092e-07	TRUE	0.000219506579794923	17	1	15.9411082147589	2.77683686377378	172.893971451677	"q16.3"	FALSE	"SIM1"	100912805	"-"	16742
"47.chr6.100897080"	"chr6"	100897081	100897621	4.03435779707258e-07	TRUE	2.23376456634405e-06	8	0.333333333333333	21.9877321105056	4.73996927920641	133.712465582352	"q16.3"	FALSE	"SIM1"	100912805	"-"	15183
"24.chr6.100903491"	"chr6"	100903492	100903713	2.18820695414927e-07	TRUE	4.68361346877381e-05	3.5	0.25	13.1689461637165	3.13931371322043	70.4801300305484	"q16.3"	FALSE	"SIM1"	100912805	"-"	9091
"20.chr6.100905444"	"chr6"	100905445	100905697	4.03435779707258e-07	TRUE	3.20634285266577e-06	3	0.111111111111111	25.0407956616755	4.66060046742043	262.891138275285	"q16.3"	FALSE	"SIM1"	100912805	"-"	7107
