chr	start	end	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	CpGi	DM.island?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir	norm.700.reads.min	norm.700.reads.25q	norm.700.reads.med	norm.700.reads.75q	norm.700.reads.max
chr12	113913501	113913600	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-3623	LHX5	113909877	-	0	1	3	8	17
chr12	113913601	113913700	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	q24.13	FALSE	NA	NA	LHX5	113909877	-	-3723	LHX5	113909877	-	0	2	4	8	28
chr12	113913701	113913800	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-3823	LHX5	113909877	-	0	2	5	12	29
chr12	113913801	113913900	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-3923	LHX5	113909877	-	0	2	5	13	33
chr12	113913901	113914000	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-4023	LHX5	113909877	-	0	2	5	14	32
chr12	113914001	113914100	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-4123	LHX5	113909877	-	0	2	5	13	34
chr12	113914101	113914200	3.20842014340376e-10	0.78	0.04	78.9053616466483	10.6781983320746	3503.52686079878	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-4223	LHX5	113909877	-	0	2	5	12	33
chr12	113914201	113914300	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	q24.13	FALSE	CpG: 70.chr12.113913615	TRUE	LHX5	113909877	-	-4323	LHX5	113909877	-	0	2	5	9	30
chr12	113914301	113914400	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-4423	LHX5	113909877	-	0	2	3	8	15
chr12	113914401	113914500	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-4523	LHX5	113909877	-	0	1	3	7	15
chr12	113916201	113916300	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-6323	LHX5	113909877	-	0	1	3	6	39
chr12	113916301	113916400	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-6423	LHX5	113909877	-	0	3	4	6	39
chr12	113916401	113916500	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-6523	LHX5	113909877	-	0	3	4	7	39
chr12	113916501	113916600	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q24.13	FALSE	CpG: 28.chr12.113916433	TRUE	LHX5	113909877	-	-6623	LHX5	113909877	-	0	3	4	7	39
chr12	113916601	113916700	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	q24.13	FALSE	CpG: 28.chr12.113916433	TRUE	LHX5	113909877	-	-6723	LHX5	113909877	-	0	2	5	7	38
chr12	113916701	113916800	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-6823	LHX5	113909877	-	0	1	3	7	39
chr12	113917101	113917200	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.13	FALSE	NA	NA	LHX5	113909877	-	-7223	NA	NA	NA	0	2	3	7	19
chr12	113917201	113917300	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	q24.13	FALSE	NA	NA	LHX5	113909877	-	-7323	NA	NA	NA	0	2	4	9	21
chr12	113917301	113917400	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	q24.13	FALSE	NA	NA	LHX5	113909877	-	-7423	NA	NA	NA	0	3	8	13	61
chr12	113917401	113917500	4.13411953362151e-09	0.86	0.16	29.9491402796861	7.39372144831654	159.006965274584	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-7523	NA	NA	NA	0	3	8	14	60
chr12	113917501	113917600	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-7623	NA	NA	NA	0	5	10	16	88
chr12	113917601	113917700	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-7723	NA	NA	NA	0	6	11	16	88
chr12	113917701	113917800	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-7823	NA	NA	NA	0	6	10	19	88
chr12	113917801	113917900	1.1820150429933e-10	0.88	0.12	48.871483710807	10.6179430083334	332.247127412258	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-7923	NA	NA	NA	0	3	7	15	88
chr12	113917901	113918000	4.59981762113985e-10	0.86	0.12	41.3756238439278	9.26195490731702	273.061448028954	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-8023	NA	NA	NA	0	3	8	13	87
chr12	113918001	113918100	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	q24.13	FALSE	CpG: 61.chr12.113917394	TRUE	LHX5	113909877	-	-8123	NA	NA	NA	0	2	5	8	28
chr12	113918101	113918200	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	q24.13	FALSE	NA	NA	LHX5	113909877	-	-8223	NA	NA	NA	0	2	3	7	28
chr12	114837401	114837500	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-8499	NA	NA	NA	0	1	4	5	10
chr12	114837501	114837600	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-8399	NA	NA	NA	0	1	4	7	10
chr12	114837601	114837700	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-8299	NA	NA	NA	0	1	4	7	13
chr12	114837701	114837800	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-8199	NA	NA	NA	0	1	4	6	14
chr12	114837801	114837900	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-8099	NA	NA	NA	0	2	4	8	16
chr12	114837901	114838000	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7999	NA	NA	NA	0	2	4	9	16
chr12	114838001	114838100	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7899	NA	NA	NA	0	2	6	8	14
chr12	114838101	114838200	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7799	NA	NA	NA	0	3	7	9	22
chr12	114838201	114838300	1.38194220739623e-10	0.74	0	Inf	14.4338671948594	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7699	NA	NA	NA	0	3	8	11	23
chr12	114838301	114838400	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7599	NA	NA	NA	0	4	8	10	23
chr12	114838401	114838500	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 46.chr12.114838312	TRUE	TBX5-AS1	114846000	+	-7499	NA	NA	NA	0	4	7	10	23
chr12	114838501	114838600	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 46.chr12.114838312	TRUE	TBX5-AS1	114846000	+	-7399	NA	NA	NA	0	4	5	10	28
chr12	114838601	114838700	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 46.chr12.114838312	TRUE	TBX5-AS1	114846000	+	-7299	NA	NA	NA	0	2	4	8	24
chr12	114838701	114838800	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q24.21	TRUE	CpG: 46.chr12.114838312	TRUE	TBX5-AS1	114846000	+	-7199	NA	NA	NA	0	2	3	7	24
chr12	114838801	114838900	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-7099	NA	NA	NA	0	1	2	4	24
chr12	114841101	114841200	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4799	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	6	25
chr12	114841201	114841300	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4699	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	6	25
chr12	114841301	114841400	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4599	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	8	28
chr12	114841401	114841500	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4499	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	7	27
chr12	114841501	114841600	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4399	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	7	26
chr12	114841601	114841700	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4299	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	8	26
chr12	114841701	114841800	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4199	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	9	24
chr12	114841801	114841900	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-4099	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	7	23
chr12	114842301	114842400	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-3599	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	5	9	19
chr12	114842401	114842500	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-3499	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	6	18
chr12	114842501	114842600	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-3399	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	7	18
chr12	114842601	114842700	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-3299	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	7	14
chr12	114842701	114842800	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-3199	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	4	7	10
chr12	114843301	114843400	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	CpG: 54.chr12.114843022	TRUE	TBX5-AS1	114846000	+	-2599	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	4	13
chr12	114843401	114843500	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	CpG: 54.chr12.114843022	TRUE	TBX5-AS1	114846000	+	-2499	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	4	13
chr12	114843501	114843600	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q24.21	TRUE	CpG: 54.chr12.114843022	TRUE	TBX5-AS1	114846000	+	-2399	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	4	13
chr12	114844001	114844100	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-1899	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	4	13
chr12	114844101	114844200	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-1799	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	4	13
chr12	114844201	114844300	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-1699	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	3	13
chr12	114844301	114844400	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-1599	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	2	3	13
chr12	114845701	114845800	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-199	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	10	31
chr12	114845801	114845900	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q24.21	TRUE	NA	NA	TBX5-AS1	114846000	+	-99	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	11	31
chr12	114845901	114846000	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5-AS1	114846000	+	0	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	5	11	31
chr12	114846001	114846100	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5-AS1	114846000	+	0	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	6	11	27
chr12	114846101	114846200	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	46	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	7	12	29
chr12	114846201	114846300	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	0	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	6	12	21
chr12	114846301	114846400	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-53	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	8	16
chr12	114846401	114846500	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-153	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	5	8	30
chr12	114846501	114846600	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-253	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	5	8	30
chr12	114846601	114846700	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-353	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	5	10	30
chr12	114846701	114846800	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-453	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	2	4	8	31
chr12	114846801	114846900	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-553	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	4	7	31
chr12	114846901	114847000	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-653	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	6	29
chr12	114847001	114847100	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-753	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	2	6	28
chr12	114847101	114847200	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-853	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	6	15
chr12	114847201	114847300	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-953	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	2	4	13
chr12	114847301	114847400	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-1053	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	3	5	14
chr12	114847401	114847500	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-1153	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	2	4	14
chr12	114847501	114847600	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 119.chr12.114845861	TRUE	TBX5	114846247	-	-1253	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	1	5	14
chr12	114847601	114847700	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-1353	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	1	1	4	15
chr12	114847701	114847800	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-1453	TBX5-AS1, TBX5	114846000, 114846247	+, -	0	0	1	8	15
chr12	114877301	114877400	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31053	NA	NA	NA	0	1	3	6	19
chr12	114877401	114877500	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31153	NA	NA	NA	0	1	3	5	19
chr12	114877801	114877900	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31553	NA	NA	NA	0	0	2	6	55
chr12	114877901	114878000	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31653	NA	NA	NA	0	2	5	9	60
chr12	114878001	114878100	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31753	NA	NA	NA	0	2	6	13	65
chr12	114878101	114878200	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	q24.21	TRUE	NA	NA	TBX5	114846247	-	-31853	NA	NA	NA	0	2	6	13	73
chr12	114878201	114878300	2.21412431660222e-12	0.86	0.04	131.687196050845	16.8767041097356	5921.64630215503	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-31953	NA	NA	NA	0	3	7	14	85
chr12	114878301	114878400	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32053	NA	NA	NA	0	5	10	16	85
chr12	114878401	114878500	5.10802873635223e-13	0.88	0.04	154.746002475729	19.3698177844685	6987.80566024278	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32153	NA	NA	NA	0	5	10	17	85
chr12	114878501	114878600	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32253	NA	NA	NA	0	5	9	14	37
chr12	114878601	114878700	2.1968369318308e-09	0.9	0.2	33.1281907839551	8.06029098413828	173.902439976869	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32353	NA	NA	NA	0	5	10	16	33
chr12	114878701	114878800	2.70319611470623e-10	0.9	0.16	42.9965611963169	9.85599884808215	250.15724030789	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32453	NA	NA	NA	4	6	10	22	79
chr12	114878801	114878900	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32553	NA	NA	NA	3	8	11	22	79
chr12	114878901	114879000	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32653	NA	NA	NA	2	7	10	20	79
chr12	114879001	114879100	1.12218101162988e-09	0.88	0.16	35.4115684274262	8.47541001348151	195.009174387575	q24.21	TRUE	CpG: 75.chr12.114878143	TRUE	TBX5	114846247	-	-32753	NA	NA	NA	0	4	8	16	66
chr12	114879101	114879200	4.13411953362151e-09	0.86	0.16	29.9491402796861	7.39372144831654	159.006965274584	q24.21	TRUE	NA	NA	TBX5	114846247	-	-32853	NA	NA	NA	2	4	6	15	65
chr12	114879201	114879300	2.00270503402807e-06	0.74	0.16	14.2944295152894	3.87695301825481	68.1015494171809	q24.21	TRUE	NA	NA	TBX5	114846247	-	-32953	NA	NA	NA	0	4	6	14	55
chr12	114882101	114882200	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-35853	NA	NA	NA	0	1	3	6	22
chr12	114882301	114882400	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36053	NA	NA	NA	0	0	3	9	22
chr12	114882401	114882500	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36153	NA	NA	NA	0	1	3	8	22
chr12	114882501	114882600	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36253	NA	NA	NA	0	1	4	8	25
chr12	114882601	114882700	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36353	NA	NA	NA	0	4	6	11	28
chr12	114882701	114882800	2.71240029334045e-09	0.74	0.04	64.0342914326563	8.79652756477136	2831.69390280092	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36453	NA	NA	NA	0	4	8	12	37
chr12	114882801	114882900	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36553	NA	NA	NA	0	3	8	12	38
chr12	114882901	114883000	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36653	NA	NA	NA	0	3	7	11	36
chr12	114883001	114883100	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36753	NA	NA	NA	0	2	6	9	36
chr12	114883101	114883200	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36853	NA	NA	NA	0	3	5	10	35
chr12	114883201	114883300	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q24.21	TRUE	NA	NA	TBX5	114846247	-	-36953	NA	NA	NA	0	3	5	10	34
chr12	115102501	115102600	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.21	TRUE	NA	NA	TBX3	115121969	-	19368	NA	NA	NA	0	2	5	10	22
chr12	115102601	115102700	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	NA	NA	TBX3	115121969	-	19268	NA	NA	NA	0	3	5	10	23
chr12	115102701	115102800	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	19168	NA	NA	NA	0	3	5	10	24
chr12	115102801	115102900	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	19068	NA	NA	NA	0	1	5	7	24
chr12	115102901	115103000	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18968	NA	NA	NA	0	2	5	9	21
chr12	115103001	115103100	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18868	NA	NA	NA	0	2	5	9	18
chr12	115103101	115103200	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18768	NA	NA	NA	0	2	4	7	14
chr12	115103201	115103300	9.21720305307553e-06	0.48	0	Inf	4.95137396475962	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18668	NA	NA	NA	0	1	4	6	14
chr12	115103301	115103400	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18568	NA	NA	NA	0	2	3	6	16
chr12	115103401	115103500	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18468	NA	NA	NA	0	2	3	6	21
chr12	115103501	115103600	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18368	NA	NA	NA	0	3	4	10	22
chr12	115103601	115103700	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	q24.21	TRUE	CpG: 94.chr12.115102687	TRUE	TBX3	115121969	-	18268	NA	NA	NA	0	4	6	12	24
